TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,FGA,FG_PCT,FG3A,FG3_PCT,EFG_PCT,TS_PCT,PACE,POSS,OFF_RATING,DEF_RATING,NET_RATING,SEASON,FGA_PER_POSS
1610612749,Milwaukee Bucks,82,44,38,0.537,6807,0.478,2024,0.355,0.531,0.571,97.03,8013,109.0,109.1,-0.2,2017-18,0.8494945713216024
1610612750,Minnesota Timberwolves,82,47,35,0.573,7063,0.476,1845,0.357,0.523,0.566,96.75,7985,112.5,110.2,2.3,2017-18,0.8845335003130871
1610612740,New Orleans Pelicans,82,48,34,0.585,7241,0.483,2312,0.362,0.541,0.573,101.48,8443,108.5,107.4,1.1,2017-18,0.8576335425796517
1610612752,New York Knicks,82,29,53,0.354,7193,0.464,1914,0.352,0.51,0.544,97.64,8059,106.3,109.7,-3.4,2017-18,0.8925424990693634
1610612760,Oklahoma City Thunder,82,48,34,0.585,7221,0.453,2491,0.354,0.514,0.546,97.34,8036,110.1,106.4,3.7,2017-18,0.8985813837730214
1610612753,Orlando Magic,82,25,57,0.305,7042,0.452,2405,0.351,0.512,0.545,98.58,8096,104.7,109.4,-4.7,2017-18,0.8698122529644269
1610612755,Philadelphia 76ers,82,52,30,0.634,7098,0.472,2445,0.369,0.535,0.568,100.75,8299,108.5,103.9,4.6,2017-18,0.8552837691288107
1610612756,Phoenix Suns,82,21,61,0.256,7141,0.442,2286,0.334,0.495,0.532,101.14,8293,102.8,111.7,-9.0,2017-18,0.8610876642951887
1610612757,Portland Trail Blazers,82,49,33,0.598,7132,0.452,2308,0.366,0.511,0.549,97.11,7992,108.4,105.7,2.7,2017-18,0.8923923923923924
1610612758,Sacramento Kings,82,27,55,0.329,7063,0.45,1967,0.375,0.502,0.529,95.5,7860,103.1,110.4,-7.3,2017-18,0.8986005089058524
1610612759,San Antonio Spurs,82,47,35,0.573,6999,0.457,1977,0.352,0.507,0.543,95.7,7867,107.1,104.1,3.0,2017-18,0.8896656921316893
1610612761,Toronto Raptors,82,59,23,0.72,7169,0.472,2705,0.358,0.539,0.575,98.02,8104,113.0,105.3,7.7,2017-18,0.8846248766041461
1610612762,Utah Jazz,82,48,34,0.585,6797,0.462,2425,0.366,0.527,0.564,96.58,7951,107.4,103.0,4.4,2017-18,0.8548610237705949
1610612764,Washington Wizards,82,43,39,0.524,7018,0.467,2173,0.375,0.525,0.56,97.67,8087,108.1,107.7,0.4,2017-18,0.8678125386422654
1610612737,Atlanta Hawks,82,29,53,0.354,7524,0.451,3034,0.352,0.522,0.555,104.56,8642,107.5,113.1,-5.5,2018-19,0.8706317981948622
1610612738,Boston Celtics,82,49,33,0.598,7423,0.465,2829,0.365,0.534,0.567,100.43,8282,111.3,107.0,4.3,2018-19,0.8962810915237865
1610612751,Brooklyn Nets,82,42,40,0.512,7358,0.449,2965,0.353,0.52,0.556,101.52,8452,108.9,109.0,-0.1,2018-19,0.8705631803123521
1610612766,Charlotte Hornets,82,39,43,0.476,7362,0.448,2783,0.351,0.514,0.554,99.18,8202,110.7,112.0,-1.3,2018-19,0.8975859546452085
1610612741,Chicago Bulls,82,22,60,0.268,7205,0.453,2123,0.351,0.505,0.541,99.3,8232,104.5,112.8,-8.3,2018-19,0.875242954324587
1610612739,Cleveland Cavaliers,82,19,63,0.232,7184,0.444,2388,0.355,0.503,0.54,97.37,8021,106.8,116.8,-10.0,2018-19,0.8956489215808503
1610612742,Dallas Mavericks,82,33,49,0.402,7122,0.447,3002,0.34,0.519,0.555,99.6,8216,108.7,110.1,-1.5,2018-19,0.8668451801363194
1610612743,Denver Nuggets,82,54,28,0.659,7384,0.466,2571,0.351,0.527,0.558,98.49,8096,112.1,108.1,4.0,2018-19,0.9120553359683794
1610612765,Detroit Pistons,82,41,41,0.5,7238,0.44,2854,0.348,0.509,0.544,97.88,8101,108.4,108.7,-0.3,2018-19,0.8934699419824713
1610612744,Golden State Warriors,82,57,25,0.695,7361,0.491,2824,0.385,0.565,0.596,101.74,8390,115.0,108.6,6.5,2018-19,0.8773539928486294
1610612745,Houston Rockets,82,53,29,0.646,7163,0.449,3721,0.356,0.542,0.581,98.39,8130,114.9,110.1,4.8,2018-19,0.8810578105781057
1610612754,Indiana Pacers,82,48,34,0.585,7135,0.475,2081,0.374,0.53,0.561,98.64,8097,109.4,106.0,3.4,2018-19,0.8811905644065703
1610612746,LA Clippers,82,48,34,0.585,7178,0.471,2118,0.388,0.529,0.575,102.66,8475,111.4,110.4,1.0,2018-19,0.8469616519174041
1610612747,Los Angeles Lakers,82,37,45,0.451,7425,0.47,2541,0.333,0.527,0.554,103.6,8534,107.4,108.9,-1.6,2018-19,0.8700492149050856
1610612763,Memphis Grizzlies,82,33,49,0.402,6924,0.45,2368,0.342,0.508,0.548,97.15,8038,105.6,108.0,-2.4,2018-19,0.8614083105250062
1610612748,Miami Heat,82,39,43,0.476,7218,0.45,2658,0.349,0.515,0.542,98.73,8122,106.7,107.1,-0.4,2018-19,0.8886973651809899
1610612749,Milwaukee Bucks,82,60,22,0.732,7471,0.476,3134,0.353,0.55,0.583,103.57,8533,113.5,104.9,8.6,2018-19,0.8755420133598969
1610612750,Minnesota Timberwolves,82,36,46,0.439,7483,0.456,2357,0.351,0.511,0.552,100.88,8341,110.6,112.2,-1.6,2018-19,0.897134636134756
1610612740,New Orleans Pelicans,82,33,49,0.402,7563,0.473,2449,0.344,0.529,0.563,103.89,8553,110.7,112.0,-1.3,2018-19,0.8842511399508944
1610612752,New York Knicks,82,17,65,0.207,7241,0.433,2421,0.34,0.49,0.529,100.16,8244,104.0,112.9,-8.9,2018-19,0.8783357593401262
1610612760,Oklahoma City Thunder,82,49,33,0.598,7706,0.454,2677,0.348,0.514,0.545,103.38,8549,109.8,106.5,3.4,2018-19,0.901391975669669
1610612753,Orlando Magic,82,42,40,0.512,7307,0.454,2633,0.356,0.518,0.55,98.65,8133,108.2,107.6,0.6,2018-19,0.8984384605926472
1610612755,Philadelphia 76ers,82,51,31,0.622,7233,0.471,2474,0.359,0.532,0.574,102.59,8467,111.6,109.0,2.6,2018-19,0.8542577063895123
1610612756,Phoenix Suns,82,19,63,0.232,7164,0.459,2400,0.329,0.514,0.552,101.15,8371,105.3,114.2,-8.9,2018-19,0.8558117309759885
1610612757,Portland Trail Blazers,82,53,29,0.646,7427,0.467,2520,0.359,0.528,0.568,99.96,8269,113.7,109.5,4.2,2018-19,0.8981739025275124
1610612758,Sacramento Kings,82,39,43,0.476,7637,0.464,2455,0.378,0.524,0.554,103.88,8545,109.6,110.8,-1.2,2018-19,0.8937390286717378
1610612759,San Antonio Spurs,82,48,34,0.585,7248,0.478,2071,0.392,0.534,0.572,98.88,8162,112.2,110.6,1.6,2018-19,0.8880176427346239
1610612761,Toronto Raptors,82,58,24,0.707,7305,0.474,2771,0.366,0.543,0.579,100.51,8334,112.6,106.8,5.8,2018-19,0.8765298776097912
1610612762,Utah Jazz,82,50,32,0.61,7082,0.468,2789,0.356,0.538,0.572,100.84,8308,110.3,105.3,5.0,2018-19,0.8524313914299471
1610612764,Washington Wizards,82,32,50,0.39,7387,0.468,2731,0.341,0.531,0.567,102.23,8486,110.2,112.9,-2.7,2018-19,0.8704925760075418
1610612737,Atlanta Hawks,67,20,47,0.299,6067,0.449,2416,0.333,0.515,0.554,103.28,6999,107.0,114.4,-7.4,2019-20,0.8668381197313902
1610612738,Boston Celtics,72,48,24,0.667,6448,0.461,2487,0.364,0.531,0.57,99.92,7255,112.8,106.5,6.3,2019-20,0.8887663680220538
1610612751,Brooklyn Nets,72,35,37,0.486,6498,0.448,2746,0.343,0.52,0.554,101.7,7404,108.7,109.2,-0.5,2019-20,0.8776337115072933
1610612766,Charlotte Hornets,65,23,42,0.354,5586,0.434,2231,0.352,0.504,0.539,96.24,6317,105.9,112.8,-7.0,2019-20,0.8842805129016938
1610612741,Chicago Bulls,65,22,43,0.338,5762,0.447,2282,0.348,0.515,0.547,100.46,6563,105.8,108.9,-3.1,2019-20,0.8779521560262076
1610612739,Cleveland Cavaliers,65,19,46,0.292,5715,0.458,2070,0.351,0.522,0.553,99.17,6497,106.9,114.8,-7.9,2019-20,0.8796367554255811
1610612742,Dallas Mavericks,75,43,32,0.573,6772,0.461,3095,0.367,0.545,0.581,99.89,7569,115.9,111.2,4.8,2019-20,0.8947020742502312
1610612743,Denver Nuggets,73,46,27,0.63,6488,0.473,2234,0.359,0.535,0.567,97.64,7217,112.6,110.4,2.2,2019-20,0.8989884993764722
1610612765,Detroit Pistons,66,20,46,0.303,5658,0.459,2157,0.367,0.529,0.561,97.86,6507,108.8,112.3,-3.5,2019-20,0.8695251267865376
1610612744,Golden State Warriors,65,15,50,0.231,5730,0.438,2032,0.334,0.497,0.54,101.04,6623,104.4,113.0,-8.6,2019-20,0.8651668428204741
1610612745,Houston Rockets,72,44,28,0.611,6512,0.451,3261,0.345,0.537,0.578,104.04,7539,112.5,109.8,2.7,2019-20,0.8637750364769864
1610612754,Indiana Pacers,73,45,28,0.616,6457,0.476,2046,0.363,0.534,0.565,99.41,7299,109.5,107.5,1.9,2019-20,0.8846417317440746
1610612746,LA Clippers,72,49,23,0.681,6425,0.466,2410,0.371,0.535,0.577,102.16,7396,113.3,106.9,6.3,2019-20,0.8687128177393185
1610612747,Los Angeles Lakers,71,52,19,0.732,6269,0.48,2242,0.349,0.542,0.573,101.2,7211,111.7,106.1,5.6,2019-20,0.8693662460130357
1610612763,Memphis Grizzlies,73,34,39,0.466,6634,0.468,2297,0.347,0.528,0.561,103.31,7562,108.7,109.7,-1.0,2019-20,0.8772811425548797
1610612748,Miami Heat,73,44,29,0.603,6160,0.468,2584,0.379,0.547,0.587,98.7,7306,111.9,109.3,2.7,2019-20,0.8431426225020531
1610612749,Milwaukee Bucks,73,56,17,0.767,6638,0.476,2840,0.355,0.552,0.583,105.51,7739,111.9,102.5,9.4,2019-20,0.8577335573071456
1610612750,Minnesota Timberwolves,64,19,45,0.297,5865,0.441,2540,0.336,0.514,0.551,103.94,6736,107.6,111.6,-4.0,2019-20,0.8706947743467933
1610612740,New Orleans Pelicans,72,30,42,0.417,6598,0.465,2656,0.37,0.539,0.568,103.89,7548,110.5,111.8,-1.3,2019-20,0.87413884472708
1610612752,New York Knicks,66,21,45,0.318,5896,0.447,1872,0.337,0.501,0.531,99.11,6594,105.9,112.4,-6.5,2019-20,0.8941461935092508
1610612760,Oklahoma City Thunder,72,44,28,0.611,6156,0.468,2171,0.355,0.53,0.573,99.42,7218,110.1,108.1,2.1,2019-20,0.8528678304239401
1610612753,Orlando Magic,73,33,40,0.452,6468,0.444,2354,0.343,0.506,0.544,98.99,7255,107.9,109.2,-1.3,2019-20,0.8915230875258442
1610612755,Philadelphia 76ers,73,43,30,0.589,6417,0.468,2307,0.368,0.534,0.566,99.59,7304,110.7,108.4,2.3,2019-20,0.8785596933187295
1610612756,Phoenix Suns,73,34,39,0.466,6429,0.468,2320,0.358,0.532,0.576,101.74,7449,111.3,110.8,0.5,2019-20,0.8630688683044704
1610612757,Portland Trail Blazers,74,35,39,0.473,6749,0.463,2525,0.377,0.533,0.57,101.17,7519,113.2,114.3,-1.1,2019-20,0.8975927649953451
1610612758,Sacramento Kings,72,31,41,0.431,6364,0.462,2511,0.364,0.534,0.566,99.6,7239,109.5,111.4,-1.9,2019-20,0.8791269512363586
1610612759,San Antonio Spurs,71,32,39,0.451,6350,0.472,2021,0.376,0.531,0.572,101.14,7249,111.7,112.6,-0.9,2019-20,0.8759828941923024
1610612761,Toronto Raptors,72,53,19,0.736,6331,0.458,2663,0.374,0.536,0.574,101.19,7328,110.8,104.7,6.1,2019-20,0.8639465065502183
1610612762,Utah Jazz,72,44,28,0.611,6130,0.471,2537,0.38,0.549,0.585,99.15,7169,111.8,109.3,2.5,2019-20,0.8550704421816153
1610612764,Washington Wizards,72,25,47,0.347,6544,0.457,2345,0.368,0.523,0.562,103.38,7475,110.2,114.7,-4.5,2019-20,0.8754515050167224
1610612737,Atlanta Hawks,72,41,31,0.569,6281,0.468,2402,0.373,0.539,0.581,98.68,7160,114.3,112.1,2.2,2020-21,0.8772346368715084
1610612738,Boston Celtics,72,36,36,0.5,6401,0.466,2618,0.374,0.543,0.574,98.94,7172,113.1,111.8,1.2,2020-21,0.8924986056887897
1610612751,Brooklyn Nets,72,48,24,0.667,6289,0.494,2600,0.392,0.575,0.61,100.27,7280,117.3,113.1,4.2,2020-21,0.8638736263736264
1610612766,Charlotte Hornets,72,33,39,0.458,6324,0.455,2666,0.369,0.532,0.564,99.0,7159,110.1,112.0,-1.9,2020-21,0.8833635982679146
1610612741,Chicago Bulls,72,31,41,0.431,6380,0.476,2446,0.37,0.547,0.575,99.58,7220,110.4,111.5,-1.1,2020-21,0.8836565096952909
1610612739,Cleveland Cavaliers,72,22,50,0.306,6175,0.45,2141,0.336,0.508,0.543,97.96,7107,105.2,113.5,-8.3,2020-21,0.8688616856620234
1610612742,Dallas Mavericks,72,42,30,0.583,6287,0.47,2744,0.362,0.55,0.582,97.94,7062,114.6,112.3,2.3,2020-21,0.8902577173605211
1610612743,Denver Nuggets,72,47,25,0.653,6422,0.485,2462,0.377,0.557,0.588,97.74,7123,116.3,111.5,4.8,2020-21,0.9015864102204127
1610612765,Detroit Pistons,72,20,52,0.278,6162,0.452,2370,0.351,0.519,0.556,98.19,7132,107.6,112.2,-4.5,2020-21,0.8639932697700505
1610612744,Golden State Warriors,72,39,33,0.542,6347,0.468,2789,0.376,0.551,0.583,102.81,7412,110.5,109.4,1.1,2020-21,0.8563140852671344
1610612745,Houston Rockets,72,17,55,0.236,6372,0.444,2923,0.339,0.521,0.553,101.69,7320,107.0,114.4,-7.4,2020-21,0.8704918032786885
1610612754,Indiana Pacers,72,34,38,0.472,6567,0.474,2445,0.364,0.542,0.575,102.05,7419,111.9,111.9,0.1,2020-21,0.8851597250303276
1610612746,LA Clippers,72,47,25,0.653,6242,0.482,2498,0.411,0.564,0.599,97.63,7036,116.7,110.6,6.1,2020-21,0.8871517907902217
1610612747,Los Angeles Lakers,72,42,30,0.583,6197,0.472,2248,0.354,0.536,0.569,98.85,7184,109.8,106.8,2.9,2020-21,0.8626113585746102
1610612763,Memphis Grizzlies,72,38,34,0.528,6608,0.467,2258,0.356,0.528,0.56,100.77,7302,111.7,110.5,1.2,2020-21,0.9049575458778417
1610612748,Miami Heat,72,40,32,0.556,6029,0.468,2606,0.358,0.546,0.581,97.09,7036,110.6,110.7,-0.1,2020-21,0.856878908470722
1610612749,Milwaukee Bucks,72,46,26,0.639,6610,0.487,2669,0.389,0.566,0.593,102.85,7423,116.5,110.7,5.8,2020-21,0.8904755489694194
1610612750,Minnesota Timberwolves,72,23,49,0.319,6546,0.448,2706,0.349,0.52,0.555,101.96,7389,109.3,114.5,-5.3,2020-21,0.8859114900527811
1610612740,New Orleans Pelicans,72,31,41,0.431,6412,0.477,2190,0.348,0.537,0.57,100.54,7303,113.0,113.3,-0.3,2020-21,0.8779953443790223
1610612752,New York Knicks,72,41,31,0.569,6225,0.456,2163,0.392,0.524,0.559,96.32,6994,110.2,107.8,2.4,2020-21,0.8900486130969403
1610612760,Oklahoma City Thunder,72,22,50,0.306,6338,0.441,2529,0.339,0.509,0.539,101.61,7353,102.8,113.4,-10.6,2020-21,0.8619611043111655
1610612753,Orlando Magic,72,21,51,0.292,6423,0.429,2288,0.343,0.49,0.527,99.17,7158,104.6,113.9,-9.3,2020-21,0.8973176865046102
1610612755,Philadelphia 76ers,72,49,23,0.681,6257,0.476,2169,0.374,0.541,0.579,100.12,7272,112.5,107.0,5.5,2020-21,0.8604235423542355
1610612756,Phoenix Suns,72,51,21,0.708,6357,0.49,2490,0.378,0.564,0.597,98.0,7137,116.3,110.4,5.9,2020-21,0.8907103825136612
1610612757,Portland Trail Blazers,72,42,30,0.583,6558,0.453,2939,0.385,0.54,0.577,98.97,7137,117.1,115.3,1.8,2020-21,0.9188734762505254
1610612758,Sacramento Kings,72,31,41,0.431,6382,0.481,2400,0.364,0.549,0.578,100.71,7266,112.7,116.5,-3.8,2020-21,0.8783374621524911
1610612759,San Antonio Spurs,72,33,39,0.458,6518,0.462,2046,0.35,0.517,0.554,99.45,7236,110.5,112.0,-1.5,2020-21,0.9007739082365948
1610612761,Toronto Raptors,72,27,45,0.375,6383,0.448,2831,0.368,0.529,0.567,99.57,7177,111.6,112.0,-0.4,2020-21,0.8893688170544796
1610612762,Utah Jazz,72,52,20,0.722,6344,0.468,3098,0.389,0.563,0.597,99.37,7193,116.5,107.5,9.0,2020-21,0.8819685805644376
1610612764,Washington Wizards,72,34,38,0.472,6547,0.475,2088,0.351,0.531,0.569,104.67,7585,110.7,112.3,-1.6,2020-21,0.8631509558338827
1610612737,Atlanta Hawks,82,43,39,0.524,7241,0.47,2821,0.374,0.543,0.581,98.67,8099,115.4,113.7,1.6,2021-22,0.8940609951845907
1610612738,Boston Celtics,82,51,31,0.622,7167,0.466,3044,0.356,0.542,0.578,97.26,8068,113.6,106.2,7.4,2021-22,0.8883242439266237
1610612751,Brooklyn Nets,82,44,38,0.537,7251,0.475,2602,0.361,0.54,0.576,99.4,8177,113.2,112.3,0.9,2021-22,0.8867555338143573
1610612766,Charlotte Hornets,82,43,39,0.524,7497,0.468,3130,0.365,0.544,0.572,100.52,8322,113.6,113.1,0.5,2021-22,0.9008651766402307
1610612741,Chicago Bulls,82,46,36,0.561,7127,0.48,2364,0.369,0.541,0.579,98.76,8124,112.7,113.2,-0.5,2021-22,0.8772772033481043
1610612739,Cleveland Cavaliers,82,44,38,0.537,6940,0.469,2686,0.355,0.538,0.571,96.83,7964,111.0,108.9,2.1,2021-22,0.8714213962832748
1610612742,Dallas Mavericks,82,52,30,0.634,6982,0.461,3063,0.35,0.538,0.572,95.64,7871,112.5,109.1,3.5,2021-22,0.8870537415830263
1610612743,Denver Nuggets,82,48,34,0.585,7079,0.483,2944,0.353,0.556,0.59,98.41,8123,113.8,111.5,2.3,2021-22,0.8714760556444663
1610612765,Detroit Pistons,82,23,59,0.28,7267,0.431,2838,0.326,0.494,0.533,98.81,8141,105.6,113.3,-7.7,2021-22,0.8926421815501782
1610612744,Golden State Warriors,82,53,29,0.646,7087,0.469,3231,0.364,0.552,0.582,98.74,8121,112.1,106.6,5.5,2021-22,0.8726757788449698
1610612745,Houston Rockets,82,20,62,0.244,7083,0.456,3170,0.349,0.534,0.565,101.16,8323,108.1,116.4,-8.3,2021-22,0.8510152589210621
1610612754,Indiana Pacers,82,25,57,0.305,7338,0.463,2899,0.344,0.531,0.564,98.55,8166,111.9,115.5,-3.6,2021-22,0.8986039676708303
1610612746,LA Clippers,82,42,40,0.512,7170,0.458,2802,0.374,0.531,0.564,98.51,8121,109.5,109.5,0.0,2021-22,0.8828961950498707
1610612747,Los Angeles Lakers,82,33,49,0.402,7279,0.469,2826,0.347,0.537,0.567,100.47,8360,110.0,112.8,-2.9,2021-22,0.8706937799043062
1610612763,Memphis Grizzlies,82,56,26,0.683,7739,0.461,2679,0.353,0.522,0.553,100.52,8295,114.3,108.9,5.3,2021-22,0.9329716696805305
1610612748,Miami Heat,82,53,29,0.646,6954,0.467,2936,0.379,0.547,0.584,96.53,7987,113.0,108.4,4.5,2021-22,0.8706648303493176
1610612749,Milwaukee Bucks,82,51,31,0.622,7331,0.468,3151,0.366,0.546,0.58,100.59,8284,114.3,111.1,3.2,2021-22,0.8849589570255915
1610612750,Minnesota Timberwolves,82,46,36,0.561,7458,0.457,3386,0.358,0.539,0.573,101.47,8357,113.8,111.0,2.7,2021-22,0.892425511547206
1610612740,New Orleans Pelicans,82,36,46,0.439,7212,0.457,2629,0.332,0.517,0.557,98.02,8060,111.2,112.0,-0.8,2021-22,0.894789081885856
1610612752,New York Knicks,82,37,45,0.451,7069,0.437,3029,0.357,0.513,0.55,96.42,7958,109.7,110.2,-0.4,2021-22,0.8882885147021865
1610612760,Oklahoma City Thunder,82,24,58,0.293,7310,0.43,3066,0.323,0.497,0.53,99.39,8198,103.8,111.7,-8.0,2021-22,0.8916808977799463
1610612753,Orlando Magic,82,22,60,0.268,7240,0.434,3022,0.331,0.503,0.538,99.71,8223,103.9,112.1,-8.1,2021-22,0.8804572540435365
1610612755,Philadelphia 76ers,82,51,31,0.622,6932,0.466,2608,0.364,0.534,0.578,96.71,7975,113.0,110.2,2.8,2021-22,0.8692163009404389
1610612756,Phoenix Suns,82,64,18,0.78,7389,0.485,2616,0.364,0.549,0.581,100.26,8242,114.2,106.8,7.5,2021-22,0.8965057024993933
1610612757,Portland Trail Blazers,82,27,55,0.329,7144,0.442,3017,0.346,0.515,0.55,98.74,8120,107.3,116.3,-9.1,2021-22,0.8798029556650246
1610612758,Sacramento Kings,82,30,52,0.366,7223,0.46,2722,0.344,0.525,0.561,100.1,8252,109.6,114.8,-5.2,2021-22,0.8753029568589433
1610612759,San Antonio Spurs,82,34,48,0.415,7601,0.467,2626,0.352,0.527,0.556,100.51,8290,111.9,111.7,0.2,2021-22,0.9168878166465622
1610612761,Toronto Raptors,82,48,34,0.585,7489,0.445,2808,0.349,0.51,0.543,96.63,8000,112.1,109.9,2.2,2021-22,0.936125
1610612762,Utah Jazz,82,49,33,0.598,7067,0.471,3308,0.36,0.555,0.589,97.5,8014,116.2,110.0,6.2,2021-22,0.8818317943598702
1610612764,Washington Wizards,82,35,47,0.427,7056,0.472,2512,0.342,0.532,0.568,97.8,8079,110.2,113.6,-3.4,2021-22,0.8733754177497215
1610612737,Atlanta Hawks,82,41,41,0.5,7574,0.483,2505,0.352,0.541,0.579,101.56,8407,115.5,115.4,0.1,2022-23,0.9009159034138218
1610612738,Boston Celtics,82,57,25,0.695,7278,0.475,3492,0.377,0.566,0.6,99.15,8247,117.3,110.6,6.7,2022-23,0.8825027282648236
1610612751,Brooklyn Nets,82,45,37,0.549,6978,0.487,2771,0.378,0.562,0.598,98.77,8111,114.6,113.5,1.1,2022-23,0.8603131549747257
1610612766,Charlotte Hornets,82,27,55,0.329,7413,0.457,2669,0.33,0.516,0.551,101.47,8390,108.4,114.7,-6.3,2022-23,0.8835518474374255
1610612741,Chicago Bulls,82,40,42,0.488,7116,0.49,2367,0.361,0.55,0.587,99.18,8225,112.8,111.5,1.3,2022-23,0.8651671732522797
1610612739,Cleveland Cavaliers,82,51,31,0.622,6984,0.488,2589,0.367,0.556,0.59,96.27,7972,115.5,109.9,5.6,2022-23,0.8760662318113397
1610612742,Dallas Mavericks,82,38,44,0.463,6909,0.475,3362,0.371,0.565,0.599,97.21,8082,115.9,116.1,-0.2,2022-23,0.8548626577579806
1610612743,Denver Nuggets,82,53,29,0.646,7088,0.504,2559,0.379,0.573,0.601,98.74,8129,116.8,113.5,3.3,2022-23,0.8719399680157461
1610612765,Detroit Pistons,82,17,65,0.207,7140,0.454,2659,0.351,0.52,0.561,99.88,8231,109.9,117.8,-7.9,2022-23,0.8674523144210909
1610612744,Golden State Warriors,82,44,38,0.537,7393,0.479,3540,0.385,0.571,0.6,102.54,8472,115.1,113.4,1.7,2022-23,0.872639282341832
1610612745,Houston Rockets,82,22,60,0.268,7287,0.457,2619,0.327,0.516,0.554,99.74,8220,110.5,118.6,-8.1,2022-23,0.8864963503649635
1610612754,Indiana Pacers,82,35,47,0.427,7345,0.469,3030,0.367,0.545,0.581,101.68,8377,113.8,117.1,-3.3,2022-23,0.876805538975767
1610612746,LA Clippers,82,44,38,0.537,7060,0.477,2734,0.381,0.551,0.588,98.84,8168,114.0,113.6,0.5,2022-23,0.8643486777668952
1610612747,Los Angeles Lakers,82,43,39,0.524,7298,0.482,2558,0.346,0.542,0.582,101.92,8436,113.9,113.2,0.7,2022-23,0.8651019440493125
1610612763,Memphis Grizzlies,82,51,31,0.622,7551,0.475,2807,0.351,0.54,0.57,101.5,8360,114.7,110.7,4.0,2022-23,0.9032296650717704
1610612748,Miami Heat,82,44,38,0.537,6991,0.46,2852,0.344,0.53,0.574,96.76,7991,112.3,112.8,-0.5,2022-23,0.874859216618696
1610612749,Milwaukee Bucks,82,58,24,0.707,7411,0.473,3306,0.368,0.555,0.583,101.45,8389,114.3,110.9,3.4,2022-23,0.8834187626653952
1610612750,Minnesota Timberwolves,82,42,40,0.512,7167,0.49,2731,0.365,0.56,0.592,101.55,8383,113.3,113.1,0.2,2022-23,0.8549445305976381
1610612740,New Orleans Pelicans,82,42,40,0.512,7180,0.48,2468,0.364,0.543,0.582,99.58,8239,113.8,112.0,1.9,2022-23,0.8714649836145163
1610612752,New York Knicks,82,47,35,0.573,7328,0.47,2930,0.354,0.541,0.577,97.75,8134,117.0,114.2,2.8,2022-23,0.9009097614949594
1610612760,Oklahoma City Thunder,82,40,42,0.488,7590,0.465,2797,0.356,0.531,0.57,101.94,8435,114.2,113.2,1.0,2022-23,0.8998221695317131
1610612753,Orlando Magic,82,34,48,0.415,7074,0.47,2551,0.346,0.532,0.573,99.66,8205,111.3,113.7,-2.3,2022-23,0.8621572212065813
1610612755,Philadelphia 76ers,82,54,28,0.659,6870,0.487,2675,0.387,0.563,0.608,97.44,8072,117.0,112.7,4.4,2022-23,0.8510901883052527
1610612756,Phoenix Suns,82,45,37,0.549,7388,0.467,2674,0.374,0.535,0.57,98.83,8141,114.5,112.3,2.2,2022-23,0.9075052204888834
1610612757,Portland Trail Blazers,82,33,49,0.402,7001,0.474,2893,0.365,0.549,0.589,99.25,8157,114.0,118.0,-4.0,2022-23,0.8582812308446733
1610612758,Sacramento Kings,82,48,34,0.585,7232,0.494,3060,0.369,0.572,0.608,100.99,8343,118.6,116.0,2.6,2022-23,0.8668344720124656
1610612759,San Antonio Spurs,82,22,60,0.268,7593,0.465,2640,0.345,0.525,0.554,102.07,8451,109.7,119.6,-9.9,2022-23,0.8984735534256301
1610612761,Toronto Raptors,82,41,41,0.5,7489,0.459,2626,0.335,0.517,0.555,97.85,8076,114.6,113.1,1.5,2022-23,0.9273155027241209
1610612762,Utah Jazz,82,37,45,0.451,7365,0.473,3099,0.353,0.547,0.584,101.02,8329,115.3,116.0,-0.7,2022-23,0.884259815103854
1610612764,Washington Wizards,82,35,47,0.427,7127,0.485,2601,0.356,0.55,0.585,99.16,8161,113.7,114.9,-1.2,2022-23,0.8732998407057958
1610612737,Atlanta Hawks,82,36,46,0.439,7584,0.465,3092,0.364,0.539,0.576,100.84,8339,116.4,118.4,-2.0,2023-24,0.9094615661350282
1610612738,Boston Celtics,82,64,18,0.78,7396,0.487,3482,0.388,0.578,0.609,97.98,8090,122.2,110.6,11.7,2023-24,0.9142150803461063
1610612751,Brooklyn Nets,82,32,50,0.39,7307,0.456,3010,0.362,0.531,0.561,97.56,8050,112.4,115.4,-2.9,2023-24,0.9077018633540372
1610612766,Charlotte Hornets,82,21,61,0.256,7133,0.46,2788,0.355,0.529,0.56,97.81,8047,108.6,119.2,-10.6,2023-24,0.8864172983720642
1610612741,Chicago Bulls,82,39,43,0.476,7339,0.47,2630,0.358,0.534,0.568,96.94,8078,114.0,115.7,-1.7,2023-24,0.9085169596434761
1610612739,Cleveland Cavaliers,82,48,34,0.585,7147,0.479,3016,0.367,0.557,0.586,97.62,8053,114.7,112.1,2.5,2023-24,0.8874953433503042
1610612742,Dallas Mavericks,82,50,32,0.61,7352,0.481,3242,0.369,0.562,0.592,100.6,8263,117.0,114.9,2.1,2023-24,0.8897494856589616
1610612743,Denver Nuggets,82,57,25,0.695,7279,0.496,2560,0.374,0.562,0.589,97.43,7996,117.8,112.3,5.5,2023-24,0.9103301650825413
1610612765,Detroit Pistons,82,14,68,0.171,7236,0.463,2602,0.348,0.526,0.562,100.45,8269,109.0,118.0,-9.0,2023-24,0.875075583504656
